,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET_TXT,SOCSTATUS_WORK_FL_TXT,SOCSTATUS_PENS_FL_TXT,GENDER_TXT
15018,75077916,0,40,1,0,0,2,2,16000.0,1,0,отклика нет,работает,не пенсионер,женщина
15019,75200758,0,55,1,0,1,2,0,10000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15020,75200821,0,30,1,0,1,3,3,5000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15021,75200824,0,38,1,0,1,0,0,5000.0,2,2,отклика нет,работает,не пенсионер,мужчина
15022,75200984,0,32,1,0,1,1,1,8000.0,3,3,отклика нет,работает,не пенсионер,мужчина
15023,75201032,1,30,1,0,0,0,0,35000.0,1,1,отклик,работает,не пенсионер,женщина
15024,75201249,0,52,1,0,1,0,0,12000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15025,75201523,0,41,1,0,1,1,0,7500.0,1,0,отклика нет,работает,не пенсионер,мужчина
15026,75201639,0,36,1,0,1,1,1,10000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15027,75201835,0,56,0,1,1,1,0,8600.0,1,0,отклика нет,не работает,пенсионер,мужчина
15028,75201858,0,41,1,0,1,2,1,9800.0,3,1,отклика нет,работает,не пенсионер,мужчина
15029,75202163,0,38,1,0,1,1,1,7800.0,1,0,отклика нет,работает,не пенсионер,мужчина
15030,75202393,1,22,1,0,1,0,0,8000.0,1,0,отклик,работает,не пенсионер,мужчина
15031,75202462,0,60,0,1,1,0,0,6500.0,1,1,отклика нет,не работает,пенсионер,мужчина
15032,75202464,0,31,1,0,1,0,0,20000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15033,75202727,0,32,1,0,1,2,2,7000.0,2,2,отклика нет,работает,не пенсионер,мужчина
15034,75202884,0,57,0,1,1,0,0,5360.0,1,0,отклика нет,не работает,пенсионер,мужчина
15035,75202948,1,30,1,0,1,1,1,5000.0,1,0,отклик,работает,не пенсионер,мужчина
15036,75203219,0,55,1,1,1,0,0,10000.0,1,0,отклика нет,работает,пенсионер,мужчина
15037,75203235,0,34,1,0,0,2,2,12000.0,2,2,отклика нет,работает,не пенсионер,женщина
15038,75203960,0,61,1,1,1,1,0,15000.0,1,0,отклика нет,работает,пенсионер,мужчина
15039,75204084,0,33,1,0,1,3,3,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15040,75204133,0,42,1,0,1,1,1,9000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15041,75204709,1,21,1,0,1,0,0,14000.0,1,0,отклик,работает,не пенсионер,мужчина
15042,75205220,0,57,1,0,1,2,0,7000.0,1,1,отклика нет,работает,не пенсионер,мужчина
15043,75205255,0,27,1,0,1,1,1,5000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15044,75205958,0,28,1,0,1,1,1,12000.0,4,4,отклика нет,работает,не пенсионер,мужчина
15045,75206133,0,24,1,0,1,0,0,10000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15046,75206235,0,52,1,0,1,3,0,12000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15047,75206449,0,58,1,0,0,0,0,12000.0,1,1,отклика нет,работает,не пенсионер,женщина
15048,75206549,1,38,1,0,0,0,0,15000.0,1,0,отклик,работает,не пенсионер,женщина
15049,75206567,0,38,1,0,0,1,2,35000.0,2,2,отклика нет,работает,не пенсионер,женщина
15050,75207037,1,22,1,0,1,0,0,10000.0,1,0,отклик,работает,не пенсионер,мужчина
15051,75207167,0,35,1,0,0,2,2,25000.0,1,0,отклика нет,работает,не пенсионер,женщина
15052,75208044,0,48,1,0,1,2,0,10000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15053,75208052,1,26,1,0,0,1,1,8100.0,2,1,отклик,работает,не пенсионер,женщина
15054,75208100,0,54,1,0,0,0,0,7800.0,1,0,отклика нет,работает,не пенсионер,женщина
15055,75208102,0,48,1,0,1,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15056,75208354,0,26,1,0,1,1,1,10000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15057,75208403,0,22,1,0,1,0,0,11000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15058,75208672,0,54,1,0,1,2,0,20000.0,5,5,отклика нет,работает,не пенсионер,мужчина
15059,75209155,0,62,1,1,1,0,0,23000.0,1,0,отклика нет,работает,пенсионер,мужчина
15060,75209420,0,24,1,0,1,1,1,9000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15061,75209601,0,31,1,0,0,1,1,15000.0,1,0,отклика нет,работает,не пенсионер,женщина
15062,75210866,0,43,1,0,0,3,3,9000.0,1,0,отклика нет,работает,не пенсионер,женщина
15063,75211368,0,44,1,0,1,1,0,11000.0,2,0,отклика нет,работает,не пенсионер,мужчина
15064,75211499,0,35,1,0,1,3,3,10000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15065,75211737,1,30,1,0,1,0,0,9000.0,1,0,отклик,работает,не пенсионер,мужчина
15066,75211826,0,25,1,0,0,0,0,12000.0,1,0,отклика нет,работает,не пенсионер,женщина
15067,75212200,0,52,1,0,1,0,0,8000.0,2,1,отклика нет,работает,не пенсионер,мужчина
15068,75212398,0,57,0,1,1,0,0,12000.0,1,0,отклика нет,не работает,пенсионер,мужчина
15069,75212485,0,22,1,0,0,0,0,11200.0,1,0,отклика нет,работает,не пенсионер,женщина
15070,75212868,0,28,1,0,0,1,1,20000.0,1,0,отклика нет,работает,не пенсионер,женщина
15071,75213251,0,22,1,0,1,0,0,12000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15072,75213362,0,57,1,0,1,1,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15073,75214042,0,57,0,1,1,2,0,14000.0,1,0,отклика нет,не работает,пенсионер,мужчина
15074,75214244,0,40,1,0,0,2,2,15000.0,1,0,отклика нет,работает,не пенсионер,женщина
15075,75215749,0,65,1,1,1,0,0,17000.0,2,1,отклика нет,работает,пенсионер,мужчина
15076,75216525,0,35,1,0,1,1,1,17000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15077,75216682,0,31,1,0,0,1,1,25000.0,3,2,отклика нет,работает,не пенсионер,женщина
15078,75268440,0,45,1,0,1,1,0,7000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15079,75268962,0,22,1,0,1,1,1,9000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15080,75270099,0,30,1,0,1,0,0,16000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15081,75270132,0,44,1,0,1,0,0,8000.0,2,2,отклика нет,работает,не пенсионер,мужчина
15082,75270193,0,33,1,0,1,2,2,11000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15083,75270194,0,59,1,1,1,0,0,20000.0,1,0,отклика нет,работает,пенсионер,мужчина
15084,75270343,0,23,1,0,1,0,0,13000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15085,75270431,0,28,1,0,0,0,0,9000.0,1,0,отклика нет,работает,не пенсионер,женщина
15086,75270594,0,37,1,0,1,1,0,7000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15087,75270710,0,60,0,1,1,0,0,9000.0,1,1,отклика нет,не работает,пенсионер,мужчина
15088,75270828,1,34,1,0,1,2,2,15000.0,1,0,отклик,работает,не пенсионер,мужчина
15089,75271057,0,55,0,1,1,2,0,10800.0,1,0,отклика нет,не работает,пенсионер,мужчина
15090,75271222,1,28,1,0,0,1,2,35000.0,1,0,отклик,работает,не пенсионер,женщина
15091,75271667,0,22,1,0,1,0,0,20000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15092,75272351,0,40,1,0,1,0,0,8000.0,1,1,отклика нет,работает,не пенсионер,мужчина
15093,75272751,0,24,1,0,1,1,1,7500.0,1,0,отклика нет,работает,не пенсионер,мужчина
15094,75273183,0,47,1,0,1,0,0,8500.0,2,1,отклика нет,работает,не пенсионер,мужчина
15095,75273258,0,31,1,0,0,0,0,40000.0,1,0,отклика нет,работает,не пенсионер,женщина
15096,75273283,0,23,1,0,0,0,0,12000.0,2,1,отклика нет,работает,не пенсионер,женщина
15097,75273363,0,35,1,0,0,0,0,8000.0,1,0,отклика нет,работает,не пенсионер,женщина
15098,75273967,0,56,1,0,0,1,1,15000.0,1,0,отклика нет,работает,не пенсионер,женщина
15099,75274104,0,37,1,0,1,2,2,12000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15100,75274108,0,60,0,1,0,2,0,8000.0,1,0,отклика нет,не работает,пенсионер,женщина
15101,75274130,0,36,1,0,1,2,2,9000.0,2,2,отклика нет,работает,не пенсионер,мужчина
15102,75274334,1,48,1,0,1,1,1,18000.0,1,0,отклик,работает,не пенсионер,мужчина
15103,75274593,0,52,1,0,1,2,0,14000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15104,75274692,0,22,1,0,1,0,0,12000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15105,75274832,0,25,1,0,1,1,1,13500.0,1,0,отклика нет,работает,не пенсионер,мужчина
15106,75275202,1,52,1,0,1,1,0,9000.0,1,0,отклик,работает,не пенсионер,мужчина
15107,75275209,0,65,1,0,1,0,0,7500.0,1,0,отклика нет,работает,не пенсионер,мужчина
15108,75275438,0,35,1,0,1,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15109,75275714,0,30,1,0,1,2,2,5500.0,2,1,отклика нет,работает,не пенсионер,мужчина
15110,75275876,0,31,1,0,1,0,0,9700.0,1,0,отклика нет,работает,не пенсионер,мужчина
15111,75275956,0,23,1,0,1,0,0,10000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15112,75276407,0,48,1,0,0,1,1,6000.0,1,0,отклика нет,работает,не пенсионер,женщина
15113,75276688,0,22,1,0,1,1,1,21000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15114,75276828,0,63,0,1,1,0,0,6000.0,3,3,отклика нет,не работает,пенсионер,мужчина
15115,75277061,0,26,1,0,1,2,2,13000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15116,75277300,0,28,1,0,1,2,2,10000.0,1,1,отклика нет,работает,не пенсионер,мужчина
15117,75277391,0,52,1,0,1,0,0,6800.0,1,0,отклика нет,работает,не пенсионер,мужчина
15118,75277395,0,34,1,0,1,2,2,8000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15119,75277449,0,37,0,1,1,2,2,7000.0,1,1,отклика нет,не работает,пенсионер,мужчина
15120,75277477,0,29,1,0,1,1,1,12000.0,1,1,отклика нет,работает,не пенсионер,мужчина
15121,75277576,0,64,1,1,1,2,0,10000.0,2,2,отклика нет,работает,пенсионер,мужчина
15122,75277591,1,40,1,0,0,1,1,20000.0,1,0,отклик,работает,не пенсионер,женщина
15123,75277755,0,50,1,0,1,2,0,8000.0,1,0,отклика нет,работает,не пенсионер,мужчина
